股票代码,截止日期,发布需求次数,招聘人数,当年参与国家标准制定数量,当年参与行业标准制定数量,数字创新资质认定数量,数字发明专利授权量,累计参与国家级科技创新基地建设数量,数字化国家级奖项数量,管理层数字职务设立数,创新导向前瞻性,创新导向持续性,创新导向广度,创新导向强度,计划投资项目数,计划投资总金额,数字创新论文发表数量,纳税总额,每股社会贡献值,社会捐赠额,是否经第三方机构审验,是否参照GRI《可持续发展报告指南》,是否披露股东权益保护,是否披露债权人权益保护,是否披露职工权益保护,是否披露供应商权益保护,是否披露客户及消费者权益保护,是否披露环境和可持续发展,是否披露公共关系和社会公益事业,是否披露社会责任制度建设及改善措施,是否披露安全生产内容,是否披露公司存在的不足,公告披露意愿,审计师是否来自四大会计师事务所,供应链合作伙伴数量
000017,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.036088,,,0.0,,,,,,,,,,,,,,,,,,
000017,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000017,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000018,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000018,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000018,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000018,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000018,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024291,,,0.0,,,,,,,,,,,,,,,,,,
000019,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.025206,,,0.0,,,,,,,,,,,,,,,,,,
000019,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.076423,,,0.0,,,,,,,,,,,,,,,,,,
000019,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.053648,,,0.0,,,,,,,,,,,,,,,,,,
000019,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.08194,,,0.0,,,,,,,,,,,,,,,,,,
000019,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.041485,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000019,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000019,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.338059,,,0.0,,,,,,,,,,,,,,,,,,
000019,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.198398,,,1.0,,,,,,,,,,,,,,,,,,
000019,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.171163,,,0.0,,,,,,,,,,,,,,,,,,
000019,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000020,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.140384,,,0.0,,,,,,,,,,,,,,,,,,
000020,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.318706,,,0.0,,,,,,,,,,,,,,,,,,
000020,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000020,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000020,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.092393,,,0.0,,,,,,,,,,,,,,,,,,
000020,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000020,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000020,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.104085,,,0.0,,,,,,,,,,,,,,,,,,
000020,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000020,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000021,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.097605,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.073499,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.043215,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.108949,,,1.0,0.0,0.0,40.3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.29633,,,0.0,0.0,0.0,61.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.124617,,,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,0.125156,,,0.0,0.0,0.0,115.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2021,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,0.282087,,,0.0,0.0,0.0,140.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000021,2022,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.251808,,,0.0,0.0,0.0,150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000021,2023,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,6.0,0.263837,,,2.0,0.0,0.0,180.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000022,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000022,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049464,,,0.0,,,,,,,,,,,,,,,,,,
000022,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.05152,,,0.0,,,,,,,,,,,,,,,,,,
000022,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.060078,,,0.0,,,,,,,,,,,,,,,,,,
000023,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02961,,,0.0,,,,,,,,,,,,,,,,,,
000023,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000024,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,806000.0,6.1,1030.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
000025,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.096792,,,0.0,,,,,,,,,,,,,,,,,,
000025,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.103587,,,0.0,,,,,,,,,,,,,,,,,,
000025,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.123026,,,0.0,,,,,,,,,,,,,,,,,,
000025,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.060622,,,0.0,,,,,,,,,,,,,,,,,,
000025,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.133976,,,0.0,,,,,,,,,,,,,,,,,,
000025,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.079509,,,0.0,,,,,,,,,,,,,,,,,,
000025,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000025,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000025,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000025,2023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042876,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
000026,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.092531,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
000026,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.137514,,,0.0,30600.0,0.0,16.3686,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
000026,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.104963,,,0.0,26300.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,0.0,24500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.091387,,,1.0,38900.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.050524,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000026,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.120409,,,0.0,32613.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000027,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000027,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.051813,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
000027,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.049305,,,0.0,0.0,0.0,1.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000027,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.040103,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000027,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.093752,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000027,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000027,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.063463,,,0.0,0.0,0.0,65.249,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000027,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.031348,,,0.0,0.0,0.0,203.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000027,2022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.105018,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000027,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.108838,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,50000.0,0.0,237.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000028,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.047763,,,0.0,55986.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
000028,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,119700.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000028,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.193776,,,0.0,113211.22,0.0,15.59,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.176203,,,0.0,119237.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.067037,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,0.129404,,,0.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2022,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,0.069705,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
000028,2023,35.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,0.091404,,,0.0,197642.42,0.0,36.91,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
000029,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000029,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,61694.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000029,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,25013.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000030,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.034044,,,0.0,,,,,,,,,,,,,,,,,,2.0
000030,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,1.0
000030,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.173198,,,0.0,,,,,,,,,,,,,,,,,,6.0
000030,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.361882,,,0.0,,,,,,,,,,,,,,,,,,5.0
000030,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.084412,,,2.0,,,,,,,,,,,,,,,,,,5.0
000030,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0818,,,0.0,,,,,,,,,,,,,,,,,,5.0
000030,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.182962,,,0.0,,,,,,,,,,,,,,,,,,2.0
000030,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,0.19439,,,0.0,,,,,,,,,,,,,,,,,,2.0
000030,2022,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,0.128507,,,0.0,,,,,,,,,,,,,,,,,,1.0
000030,2023,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.110911,,,0.0,0.0,0.0,300.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0
000031,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000031,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024793,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000031,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.085616,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
000031,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.025615,,,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000031,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.024474,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000031,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.060224,,,0.0,0.0,0.0,1000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000031,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.014434,,,1.0,0.0,0.0,1000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000031,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.028716,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000031,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,0.038706,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000031,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,0.029002,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000032,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.090036,,,0.0,,,,,,,,,,,,,,,,,,
000032,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.110132,,,0.0,,,,,,,,,,,,,,,,,,
000032,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.151868,,,0.0,,,,,,,,,,,,,,,,,,1.0
000032,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.11453,,,0.0,,,,,,,,,,,,,,,,,,
000032,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.231999,,,0.0,,,,,,,,,,,,,,,,,,
000032,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.0,0.222955,,,0.0,,,,,,,,,,,,,,,,,,
000032,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000032,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,0.233968,,,1.0,4710.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000032,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,0.168919,,,0.0,115020.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
000032,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,7.0,0.251896,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
000033,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
000033,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
