,股票代码,股票简称,截止日期,行业名称,所属省份,股权性质
4532,300441,鲍斯股份,2020,通用设备制造业,浙江省,民营
4533,300441,鲍斯股份,2021,通用设备制造业,浙江省,民营
4534,300441,鲍斯股份,2022,通用设备制造业,浙江省,民营
4535,300441,鲍斯股份,2023,通用设备制造业,浙江省,民营
4536,300443,金雷股份,2018,专用设备制造业,山东省,民营
4537,300443,金雷股份,2019,专用设备制造业,山东省,民营
4538,300443,金雷股份,2020,专用设备制造业,山东省,民营
4539,300443,金雷股份,2021,专用设备制造业,山东省,民营
4540,300443,金雷股份,2022,专用设备制造业,山东省,民营
4541,300443,金雷股份,2023,专用设备制造业,山东省,民营
4542,300444,双杰电气,2018,电气机械和器材制造业,北京市,民营
4543,300444,双杰电气,2019,电气机械和器材制造业,北京市,民营
4544,300444,双杰电气,2020,电气机械和器材制造业,北京市,民营
4545,300444,双杰电气,2021,电气机械和器材制造业,北京市,民营
4546,300444,双杰电气,2022,电气机械和器材制造业,北京市,民营
4547,300444,双杰电气,2023,电气机械和器材制造业,北京市,民营
4548,300445,康斯特,2018,仪器仪表制造业,北京市,民营
4549,300445,康斯特,2019,仪器仪表制造业,北京市,民营
4550,300445,康斯特,2020,仪器仪表制造业,北京市,民营
4551,300445,康斯特,2021,仪器仪表制造业,北京市,民营
4552,300445,康斯特,2022,仪器仪表制造业,北京市,民营
4553,300445,康斯特,2023,仪器仪表制造业,北京市,民营
4554,300447,全信股份,2018,电气机械和器材制造业,江苏省,民营
4555,300447,全信股份,2019,电气机械和器材制造业,江苏省,民营
4556,300447,全信股份,2020,电气机械和器材制造业,江苏省,民营
4557,300447,全信股份,2021,电气机械和器材制造业,江苏省,民营
4558,300447,全信股份,2022,电气机械和器材制造业,江苏省,民营
4559,300447,全信股份,2023,电气机械和器材制造业,江苏省,民营
4560,300450,先导智能,2018,专用设备制造业,江苏省,民营
4561,300450,先导智能,2019,专用设备制造业,江苏省,民营
4562,300450,先导智能,2020,专用设备制造业,江苏省,民营
4563,300450,先导智能,2021,专用设备制造业,江苏省,民营
4564,300450,先导智能,2022,专用设备制造业,江苏省,民营
4565,300450,先导智能,2023,专用设备制造业,江苏省,民营
4566,300452,山河药辅,2018,医药制造业,安徽省,民营
4567,300452,山河药辅,2019,医药制造业,安徽省,民营
4568,300452,山河药辅,2020,医药制造业,安徽省,民营
4569,300452,山河药辅,2021,医药制造业,安徽省,民营
4570,300452,山河药辅,2022,医药制造业,安徽省,民营
4571,300452,山河药辅,2023,医药制造业,安徽省,民营
4572,300453,三鑫医疗,2018,专用设备制造业,江西省,民营
4573,300453,三鑫医疗,2019,专用设备制造业,江西省,民营
4574,300453,三鑫医疗,2020,专用设备制造业,江西省,民营
4575,300453,三鑫医疗,2021,专用设备制造业,江西省,民营
4576,300453,三鑫医疗,2022,专用设备制造业,江西省,民营
4577,300453,三鑫医疗,2023,专用设备制造业,江西省,民营
4578,300457,赢合科技,2018,专用设备制造业,广东省,民营
4579,300457,赢合科技,2019,专用设备制造业,广东省,国企
4580,300457,赢合科技,2020,专用设备制造业,广东省,国企
4581,300457,赢合科技,2021,专用设备制造业,广东省,国企
4582,300457,赢合科技,2022,专用设备制造业,广东省,国企
4583,300457,赢合科技,2023,专用设备制造业,广东省,国企
4584,300461,田中精机,2018,专用设备制造业,浙江省,外资
4585,300461,田中精机,2019,专用设备制造业,浙江省,外资
4586,300461,田中精机,2020,专用设备制造业,浙江省,外资
4587,300461,田中精机,2021,专用设备制造业,浙江省,外资
4588,300461,田中精机,2022,专用设备制造业,浙江省,民营
4589,300461,田中精机,2023,专用设备制造业,浙江省,民营
4590,300462,华铭智能,2018,专用设备制造业,上海市,民营
4591,300462,华铭智能,2019,专用设备制造业,上海市,民营
4592,300462,华铭智能,2020,专用设备制造业,上海市,民营
4593,300462,华铭智能,2021,专用设备制造业,上海市,民营
4594,300462,华铭智能,2022,专用设备制造业,上海市,民营
4595,300462,华铭智能,2023,专用设备制造业,上海市,民营
4596,300463,迈克生物,2018,医药制造业,四川省,其他
4597,300463,迈克生物,2019,医药制造业,四川省,其他
4598,300463,迈克生物,2020,医药制造业,四川省,其他
4599,300463,迈克生物,2021,医药制造业,四川省,其他
4600,300463,迈克生物,2022,医药制造业,四川省,民营
4601,300463,迈克生物,2023,医药制造业,四川省,民营
4602,300466,赛摩电气,2018,仪器仪表制造业,江苏省,民营
4603,300466,赛摩电气,2019,仪器仪表制造业,江苏省,民营
4604,300466,赛摩智能,2020,仪器仪表制造业,江苏省,国企
4605,300466,赛摩智能,2021,仪器仪表制造业,江苏省,国企
4606,300466,赛摩智能,2022,仪器仪表制造业,江苏省,国企
4607,300466,赛摩智能,2023,仪器仪表制造业,江苏省,国企
4608,300470,日机密封,2018,通用设备制造业,四川省,国企
4609,300470,中密控股,2019,通用设备制造业,四川省,国企
4610,300470,中密控股,2020,通用设备制造业,四川省,国企
4611,300470,中密控股,2021,通用设备制造业,四川省,国企
4612,300470,中密控股,2022,通用设备制造业,四川省,国企
4613,300470,中密控股,2023,通用设备制造业,四川省,国企
4614,300471,厚普股份,2018,专用设备制造业,四川省,民营
4615,300471,厚普股份,2019,专用设备制造业,四川省,民营
4616,300471,厚普股份,2020,专用设备制造业,四川省,民营
4617,300471,厚普股份,2021,专用设备制造业,四川省,民营
4618,300471,厚普股份,2022,专用设备制造业,四川省,民营
4619,300471,厚普股份,2023,专用设备制造业,四川省,民营
4620,300472,新元科技,2018,专用设备制造业,北京市,民营
4621,300472,新元科技,2019,专用设备制造业,北京市,民营
4622,300472,新元科技,2020,专用设备制造业,江西省,民营
4623,300472,新元科技,2021,专用设备制造业,江西省,民营
4624,300472,新元科技,2022,专用设备制造业,江西省,民营
4625,300472,新元科技,2023,专用设备制造业,江西省,民营
4626,300473,德尔股份,2018,通用设备制造业,辽宁省,民营
4627,300473,德尔股份,2019,通用设备制造业,辽宁省,民营
4628,300473,德尔股份,2020,通用设备制造业,辽宁省,民营
4629,300473,德尔股份,2021,通用设备制造业,辽宁省,民营
4630,300473,德尔股份,2022,通用设备制造业,辽宁省,民营
4631,300473,德尔股份,2023,汽车制造业,辽宁省,民营
4632,300477,合纵科技,2018,电气机械和器材制造业,北京市,民营
4633,300477,合纵科技,2019,电气机械和器材制造业,北京市,民营
4634,300477,合纵科技,2020,电气机械和器材制造业,北京市,民营
4635,300477,合纵科技,2021,电气机械和器材制造业,北京市,民营
4636,300477,合纵科技,2022,电气机械和器材制造业,北京市,民营
4637,300477,合纵科技,2023,电气机械和器材制造业,北京市,民营
4638,300478,杭州高新,2018,橡胶和塑料制品业,浙江省,民营
4639,300478,杭州高新,2019,橡胶和塑料制品业,浙江省,民营
4640,300478,杭州高新,2020,橡胶和塑料制品业,浙江省,民营
4641,300478,杭州高新,2021,橡胶和塑料制品业,浙江省,民营
4642,300478,杭州高新,2022,橡胶和塑料制品业,浙江省,民营
4643,300478,杭州高新,2023,橡胶和塑料制品业,浙江省,民营
4644,300480,光力科技,2018,仪器仪表制造业,河南省,民营
4645,300480,光力科技,2019,仪器仪表制造业,河南省,民营
4646,300480,光力科技,2020,仪器仪表制造业,河南省,民营
4647,300480,光力科技,2021,仪器仪表制造业,河南省,民营
4648,300480,光力科技,2022,仪器仪表制造业,河南省,民营
4649,300480,光力科技,2023,仪器仪表制造业,河南省,民营
4650,300481,濮阳惠成,2018,化学原料和化学制品制造业,河南省,民营
4651,300481,濮阳惠成,2019,化学原料和化学制品制造业,河南省,民营
4652,300481,濮阳惠成,2020,化学原料和化学制品制造业,河南省,民营
4653,300481,濮阳惠成,2021,化学原料和化学制品制造业,河南省,民营
4654,300481,濮阳惠成,2022,化学原料和化学制品制造业,河南省,民营
4655,300481,濮阳惠成,2023,化学原料和化学制品制造业,河南省,民营
4656,300482,万孚生物,2018,医药制造业,广东省,民营
4657,300482,万孚生物,2019,医药制造业,广东省,民营
4658,300482,万孚生物,2020,医药制造业,广东省,民营
4659,300482,万孚生物,2021,医药制造业,广东省,民营
4660,300482,万孚生物,2022,医药制造业,广东省,民营
4661,300482,万孚生物,2023,医药制造业,广东省,民营
4662,300484,蓝海华腾,2018,电气机械和器材制造业,广东省,民营
4663,300484,蓝海华腾,2019,电气机械和器材制造业,广东省,民营
4664,300484,蓝海华腾,2020,电气机械和器材制造业,广东省,民营
4665,300484,蓝海华腾,2021,电气机械和器材制造业,广东省,民营
4666,300484,蓝海华腾,2022,电气机械和器材制造业,广东省,民营
4667,300484,蓝海华腾,2023,电气机械和器材制造业,广东省,民营
4668,300485,赛升药业,2018,医药制造业,北京市,民营
4669,300485,赛升药业,2019,医药制造业,北京市,民营
4670,300485,赛升药业,2020,医药制造业,北京市,民营
4671,300485,赛升药业,2021,医药制造业,北京市,民营
4672,300485,赛升药业,2022,医药制造业,北京市,民营
4673,300485,赛升药业,2023,医药制造业,北京市,民营
4674,300486,东杰智能,2018,专用设备制造业,山西省,民营
4675,300486,东杰智能,2019,专用设备制造业,山西省,民营
4676,300486,东杰智能,2020,专用设备制造业,山西省,其他
4677,300486,东杰智能,2021,专用设备制造业,山西省,国企
4678,300486,东杰智能,2022,专用设备制造业,山西省,国企
4679,300486,东杰智能,2023,通用设备制造业,山西省,国企
4680,300487,蓝晓科技,2018,化学原料和化学制品制造业,陕西省,民营
4681,300487,蓝晓科技,2019,化学原料和化学制品制造业,陕西省,民营
4682,300487,蓝晓科技,2020,化学原料和化学制品制造业,陕西省,民营
4683,300487,蓝晓科技,2021,化学原料和化学制品制造业,陕西省,民营
4684,300487,蓝晓科技,2022,化学原料和化学制品制造业,陕西省,民营
4685,300487,蓝晓科技,2023,化学原料和化学制品制造业,陕西省,民营
4686,300488,恒锋工具,2018,金属制品业,浙江省,民营
4687,300488,恒锋工具,2019,金属制品业,浙江省,民营
4688,300488,恒锋工具,2020,金属制品业,浙江省,民营
4689,300488,恒锋工具,2021,金属制品业,浙江省,民营
4690,300488,恒锋工具,2022,金属制品业,浙江省,民营
4691,300488,恒锋工具,2023,金属制品业,浙江省,民营
4692,300490,华自科技,2018,电气机械和器材制造业,湖南省,民营
4693,300490,华自科技,2019,电气机械和器材制造业,湖南省,民营
4694,300490,华自科技,2020,电气机械和器材制造业,湖南省,民营
4695,300490,华自科技,2021,电气机械和器材制造业,湖南省,民营
4696,300490,华自科技,2022,电气机械和器材制造业,湖南省,民营
4697,300490,华自科技,2023,电气机械和器材制造业,湖南省,民营
4698,300491,通合科技,2018,电气机械和器材制造业,河北省,民营
4699,300491,通合科技,2019,电气机械和器材制造业,河北省,民营
4700,300491,通合科技,2020,电气机械和器材制造业,河北省,民营
4701,300491,通合科技,2021,电气机械和器材制造业,河北省,民营
4702,300491,通合科技,2022,电气机械和器材制造业,河北省,民营
4703,300491,通合科技,2023,电气机械和器材制造业,河北省,民营
4704,300497,富祥股份,2018,医药制造业,江西省,民营
4705,300497,富祥股份,2019,医药制造业,江西省,民营
4706,300497,富祥药业,2020,医药制造业,江西省,民营
4707,300497,富祥药业,2021,医药制造业,江西省,民营
4708,300497,富祥药业,2022,医药制造业,江西省,民营
4709,300497,富祥药业,2023,医药制造业,江西省,民营
4710,300501,海顺新材,2018,医药制造业,上海市,民营
4711,300501,海顺新材,2019,医药制造业,上海市,民营
4712,300501,海顺新材,2020,医药制造业,上海市,民营
4713,300501,海顺新材,2021,医药制造业,上海市,民营
4714,300501,海顺新材,2022,医药制造业,上海市,民营
4715,300501,海顺新材,2023,医药制造业,上海市,民营
4716,300503,昊志机电,2018,通用设备制造业,广东省,民营
4717,300503,昊志机电,2019,通用设备制造业,广东省,民营
4718,300503,昊志机电,2020,通用设备制造业,广东省,民营
4719,300503,昊志机电,2021,通用设备制造业,广东省,民营
4720,300503,昊志机电,2022,通用设备制造业,广东省,民营
4721,300503,昊志机电,2023,通用设备制造业,广东省,民营
4722,300505,川金诺,2018,化学原料和化学制品制造业,云南省,民营
4723,300505,川金诺,2019,化学原料和化学制品制造业,云南省,民营
4724,300505,川金诺,2020,化学原料和化学制品制造业,云南省,民营
4725,300505,川金诺,2021,化学原料和化学制品制造业,云南省,民营
4726,300505,川金诺,2022,化学原料和化学制品制造业,云南省,民营
4727,300505,川金诺,2023,化学原料和化学制品制造业,云南省,民营
