,loss,mae,mse,r2,val_loss,val_mae,val_mse,val_r2
163,15.044380187988281,2.3509984016418457,9.259449005126953,0.9699419736862183,60.72315216064453,4.1665425300598145,54.912052154541016,-7333714.0
164,15.00199031829834,2.3019635677337646,9.216164588928223,0.9730866551399231,58.532073974609375,3.9568018913269043,52.726348876953125,-4202007.5
165,13.407510757446289,2.117159366607666,7.626079559326172,0.9777268171310425,59.679176330566406,4.042825698852539,53.87842559814453,-8188184.5
166,14.529906272888184,2.268291473388672,8.758586883544922,0.9733594059944153,59.200077056884766,3.994932174682617,53.41120910644531,-9315093.0
167,14.520197868347168,2.229170083999634,8.759655952453613,0.9790779948234558,59.371246337890625,4.019783020019531,53.59001159667969,-12415404.0
168,14.461490631103516,2.2234320640563965,8.700377464294434,0.9699587225914001,57.38522720336914,3.922175884246826,51.5971794128418,-11257160.0
169,13.55311393737793,2.1602652072906494,7.785587310791016,0.9778774976730347,55.608184814453125,3.7528276443481445,49.82062530517578,-4313134.0
170,13.595962524414062,2.1208605766296387,7.8312907218933105,0.9768624901771545,56.70293426513672,3.8052923679351807,50.925235748291016,-4840694.5
171,13.919429779052734,2.1956846714019775,8.169622421264648,0.974172830581665,56.02956771850586,3.689856767654419,50.27111053466797,-3937200.0
172,13.64521598815918,2.1196281909942627,7.9119133949279785,0.979925811290741,56.10725784301758,3.663036584854126,50.3632698059082,-5278639.0
173,13.278654098510742,2.151329278945923,7.558351516723633,0.9764519929885864,56.69248580932617,3.7230544090270996,50.954139709472656,-7856052.5
174,13.835736274719238,2.1667962074279785,8.118571281433105,0.9752277731895447,55.80030059814453,3.685340642929077,50.06292724609375,-5926608.5
175,13.794393539428711,2.185250759124756,8.076322555541992,0.9693085551261902,53.436893463134766,3.4997613430023193,47.70643615722656,-1849598.625
176,13.20798397064209,2.0481081008911133,7.490808486938477,0.981515645980835,51.53410339355469,3.348761558532715,45.80988693237305,-228071.859375
177,12.813983917236328,1.994097352027893,7.100337505340576,0.9831187129020691,51.52341079711914,3.308675527572632,45.81246566772461,-8648.4912109375
178,13.209300994873047,2.0402333736419678,7.5099287033081055,0.9796743392944336,51.97163009643555,3.297508955001831,46.269962310791016,-315184.34375
179,13.749903678894043,2.1643195152282715,8.061633110046387,0.9792456030845642,52.15852737426758,3.2843234539031982,46.464420318603516,-482398.71875
180,13.025766372680664,2.097752094268799,7.346693515777588,0.9820838570594788,52.133602142333984,3.2880117893218994,46.450191497802734,-717790.25
181,12.558880805969238,1.9983930587768555,6.887510299682617,0.9831265211105347,51.658897399902344,3.2627615928649902,45.98326110839844,-9652.8447265625
182,12.498432159423828,1.9542354345321655,6.8314642906188965,0.9857879281044006,50.89243698120117,3.217773675918579,45.22519302368164,-916306.0
183,12.56116008758545,2.0118119716644287,6.899763584136963,0.9837925434112549,50.915672302246094,3.208162784576416,45.25205612182617,-147367.8125
184,13.034771919250488,2.067607879638672,7.3823466300964355,0.9822868704795837,50.39591979980469,3.1835412979125977,44.73687744140625,-39236.0703125
185,12.369046211242676,1.9275805950164795,6.7171430587768555,0.9786037802696228,49.98427963256836,3.155261516571045,44.334022521972656,-166350.640625
186,12.31475830078125,1.8907650709152222,6.675393104553223,0.9808464050292969,50.6710090637207,3.170624256134033,45.030216217041016,-610140.25
187,13.646736145019531,2.134006977081299,8.01745319366455,0.9732155203819275,49.84748458862305,3.156446933746338,44.227596282958984,-1944063.875
188,13.437337875366211,2.1543004512786865,7.819766998291016,0.9842459559440613,49.34284210205078,3.1440465450286865,43.73391342163086,-4001827.75
189,12.737890243530273,2.0212714672088623,7.130662441253662,0.9833080768585205,50.09516525268555,3.106126070022583,44.48299026489258,-96376.7734375
190,11.722891807556152,1.8240747451782227,6.120073318481445,0.983504056930542,49.31090545654297,3.0107996463775635,43.70193862915039,-77105.59375
191,12.38099479675293,1.9860360622406006,6.78068208694458,0.9833064675331116,48.80743408203125,3.0021603107452393,43.211273193359375,-913298.4375
192,11.44863224029541,1.8419315814971924,5.860109329223633,0.9831154942512512,49.43178939819336,3.0557761192321777,43.84128952026367,-1355431.625
193,11.640633583068848,1.8558542728424072,6.065167427062988,0.9775770902633667,48.551029205322266,3.0024781227111816,42.979393005371094,-11210.3662109375
194,13.002433776855469,2.0437259674072266,7.437492847442627,0.9835048317909241,48.237369537353516,2.9835658073425293,42.674190521240234,-868495.1875
195,12.24758243560791,1.9615519046783447,6.689180374145508,0.9818335771560669,48.40144348144531,2.995267629623413,42.85289764404297,-4054806.0
196,13.496370315551758,2.270164966583252,7.948500156402588,0.9793141484260559,48.671566009521484,3.069601058959961,43.13390350341797,-14340275.0
197,13.5593843460083,2.269569158554077,8.015227317810059,0.9827311635017395,49.27897644042969,3.0768818855285645,43.74646759033203,-19316288.0
198,12.232743263244629,1.9908225536346436,6.696378707885742,0.9873740673065186,49.221336364746094,2.995744466781616,43.693450927734375,-12443875.0
199,12.227973937988281,1.9962257146835327,6.697223663330078,0.9850972294807434,48.5577507019043,2.914900541305542,43.02898406982422,-6082960.5
200,11.73737907409668,1.9400758743286133,6.208766460418701,0.9827525019645691,47.870147705078125,2.867997646331787,42.341365814208984,-2304962.75
201,12.415549278259277,1.9821635484695435,6.882716178894043,0.9850512742996216,47.59698486328125,2.8482913970947266,42.05966567993164,-2600997.25
202,11.018216133117676,1.7227680683135986,5.479815483093262,0.9813055396080017,48.117164611816406,2.9496829509735107,42.58667755126953,-5977618.0
203,12.627894401550293,2.1545324325561523,7.097146987915039,0.9856733679771423,48.828556060791016,3.0184433460235596,43.31544494628906,-9289635.0
204,12.732338905334473,2.0919923782348633,7.215939998626709,0.9854003190994263,48.246726989746094,2.946594715118408,42.741363525390625,-7372411.5
205,11.73426628112793,1.9236568212509155,6.223818778991699,0.9859409332275391,47.337989807128906,2.9387259483337402,41.837547302246094,-5137036.5
206,12.409097671508789,1.9785147905349731,6.9065842628479,0.9866011738777161,47.17912673950195,2.9807915687561035,41.69137191772461,-6231671.5
207,11.554984092712402,1.8854414224624634,6.058250904083252,0.9879008531570435,46.32256317138672,2.831329584121704,40.831268310546875,-1988135.625
208,11.00887393951416,1.7882987260818481,5.5161213874816895,0.9879484176635742,46.835933685302734,2.987992763519287,41.36261749267578,-5696523.5
